Name                                           Type               Forward_MACs    FPercent    Memory       MPercent    Params      PPercent    InShape       OutShape
/layer3/layer3.17/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.17/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.17/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.17/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.18/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.18/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.18/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.18/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.18/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.18/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.18/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.19/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.19/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.19/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.19/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.19/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.19/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.19/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.20/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.20/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.20/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.20/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.20/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.20/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.20/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.21/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.21/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.21/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.21/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.21/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.21/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.21/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.22/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.22/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.22/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.22/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.22/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.22/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.22/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.23/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.23/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.23/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.23/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.23/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.23/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.23/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.24/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.24/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.24/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.24/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.24/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.24/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.24/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.25/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.25/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.25/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.25/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.25/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.25/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.25/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.26/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.26/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.26/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.26/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.26/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.26/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.26/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.27/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.27/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.27/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.27/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.27/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.27/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.27/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.28/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.28/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.28/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.28/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.28/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.28/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.28/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.29/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.29/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.29/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.29/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.29/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.29/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.29/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.30/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.30/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.30/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.30/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.30/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.30/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.30/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.31/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.31/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.31/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.31/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.31/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.31/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.31/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.32/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.32/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.32/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.32/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.32/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.32/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.32/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.33/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.33/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.33/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.33/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.33/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.33/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.33/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.34/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.34/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.34/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.34/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.34/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.34/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.34/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.35/conv1/Conv                   Conv               51,430,400      0.44%       1,250,304    0.27%       262,400     0.44%       1x1024x14x14  1x256x14x14
/layer3/layer3.35/relu/Relu                    Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.35/conv2/Conv                   Conv               115,655,680     1.00%       2,561,024    0.55%       590,080     0.98%       1x256x14x14   1x256x14x14
/layer3/layer3.35/relu_1/Relu                  Relu               50,176          0.00%       200,704      0.04%       0           0.00%       1x256x14x14   1x256x14x14
/layer3/layer3.35/conv3/Conv                   Conv               51,580,928      0.45%       1,855,488    0.40%       263,168     0.44%       1x256x14x14   1x1024x14x14
/layer3/layer3.35/Add                          Add                200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer3/layer3.35/relu_2/Relu                  Relu               200,704         0.00%       802,816      0.17%       0           0.00%       1x1024x14x14  1x1024x14x14
/layer4/layer4.0/conv1/Conv                    Conv               102,860,800     0.89%       2,500,608    0.53%       524,800     0.87%       1x1024x14x14  1x512x14x14
/layer4/layer4.0/downsample/downsample.0/Conv  Conv               102,860,800     0.89%       8,798,208    1.88%       2,099,200   3.49%       1x1024x14x14  1x2048x7x7
/layer4/layer4.0/relu/Relu                     Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x512x14x14   1x512x14x14
/layer4/layer4.0/conv2/Conv                    Conv               115,630,592     1.00%       9,539,584    2.04%       2,359,808   3.93%       1x512x14x14   1x512x7x7
/layer4/layer4.0/relu_1/Relu                   Relu               25,088          0.00%       100,352      0.02%       0           0.00%       1x512x7x7     1x512x7x7
/layer4/layer4.0/conv3/Conv                    Conv               51,480,576      0.44%       4,603,904    0.98%       1,050,624   1.75%       1x512x7x7     1x2048x7x7
/layer4/layer4.0/Add                           Add                100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/layer4/layer4.0/relu_2/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/layer4/layer4.1/conv1/Conv                    Conv               51,405,312      0.44%       4,296,704    0.92%       1,049,088   1.75%       1x2048x7x7    1x512x7x7
/layer4/layer4.1/relu/Relu                     Relu               25,088          0.00%       100,352      0.02%       0           0.00%       1x512x7x7     1x512x7x7
/layer4/layer4.1/conv2/Conv                    Conv               115,630,592     1.00%       9,539,584    2.04%       2,359,808   3.93%       1x512x7x7     1x512x7x7
/layer4/layer4.1/relu_1/Relu                   Relu               25,088          0.00%       100,352      0.02%       0           0.00%       1x512x7x7     1x512x7x7
/layer4/layer4.1/conv3/Conv                    Conv               51,480,576      0.44%       4,603,904    0.98%       1,050,624   1.75%       1x512x7x7     1x2048x7x7
/layer4/layer4.1/Add                           Add                100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/layer4/layer4.1/relu_2/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/layer4/layer4.2/conv1/Conv                    Conv               51,405,312      0.44%       4,296,704    0.92%       1,049,088   1.75%       1x2048x7x7    1x512x7x7
/layer4/layer4.2/relu/Relu                     Relu               25,088          0.00%       100,352      0.02%       0           0.00%       1x512x7x7     1x512x7x7
/layer4/layer4.2/conv2/Conv                    Conv               115,630,592     1.00%       9,539,584    2.04%       2,359,808   3.93%       1x512x7x7     1x512x7x7
/layer4/layer4.2/relu_1/Relu                   Relu               25,088          0.00%       100,352      0.02%       0           0.00%       1x512x7x7     1x512x7x7
/layer4/layer4.2/conv3/Conv                    Conv               51,480,576      0.44%       4,603,904    0.98%       1,050,624   1.75%       1x512x7x7     1x2048x7x7
/layer4/layer4.2/Add                           Add                100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/layer4/layer4.2/relu_2/Relu                   Relu               100,352         0.00%       401,408      0.09%       0           0.00%       1x2048x7x7    1x2048x7x7
/avgpool/GlobalAveragePool                     GlobalAveragePool  108,544         0.00%       8,192        0.00%       0           0.00%       1x2048x7x7    1x2048x1x1
/Flatten                                       Flatten            0               0.00%       8,192        0.00%       0           0.00%       1x2048x1x1    1x2048
/fc/Gemm                                       Gemm               2,049,000       0.02%       8,200,000    1.75%       2,049,000   3.41%       1x2048        1x1000
Total                                          _                  11,572,291,560  100%        468,287,808  100%        60,117,096  100%        _             _
